,bias,factuality,owner,source,owner_type,said,new,transgend,thi,gender,school,state,tran,right,peopl,sunak,share,sex,year,lgbtq,marriag,brianna,ghey,student,report,press,say,polici,minist,nginx,alberta,child,forbidden,comment,support,rule,woman,cline,chang,greec,law,health,parent,polit,time,associ,legal,care,court,sport,church,commun,use,prime,orthodox,mother,smith,public,board,feb,surgeri,februari,youth,star,propos,stori,countri,famili,day,life,weather,vote,issu,pleas,video,depart,govern,group,javascript,email,affirm,news,district,game,colorado,privaci,busi,make,member,coupl,parliament,read,post,advertis,like,social,educ,nation,sign,athlet,parti,think,elect,world,need,daili,protest,follow,leader,citi,girl,includ,man,hous,just,murder,provid,polic,contact,identifi,labour,wednesday,survey,articl,week,ident,free,requir,japan,daughter,home,letter,event,plan,republican,biden,twitter,apologis,organ,legisl,colleg,hospit,becaus,case,parkrun,facebook,utah,told,live,want,ani,old,accord,respond,civil,onli,set,browser,campaign,ralli,record,file,question,subscrib,idaho,trump,starmer,kid
253,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/06/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when-trans-rights-are-under-attack/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/national-world/cnn-national/2024/02/06/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when-trans-rights-are-under-attack/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.16694188339609178,0.03611737804952927,0.1846020130438346,0.018829202789069906,0.0949194239469538,0.012452295071835687,0.08565750669406408,0.06314819406746698,0.030576305908395465,0.15007224401057306,0.0,0.04844245380624203,0.0,0.00985250460293149,0.0,0.0,0.0,0.0,0.016110728649155248,0.17940025130713938,0.0,0.0,0.011067502850790072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015610795297321477,0.0,0.0,0.0,0.0,0.04394098733700739,0.05218398957168461,0.0,0.03762120641520512,0.0670558696322737,0.0,0.0,0.05882903623455519,0.0,0.026876468836093317,0.0,0.012904425760182504,0.03277634894553964,0.0,0.0,0.0,0.0,0.04729924201182734,0.0,0.0,0.0,0.02364962100591367,0.0,0.0,0.0,0.02397337351953074,0.013695103616208175,0.012322190997502586,0.049117431379953634,0.13591215638094722,0.03993786773846808,0.0,0.012236786670580584,0.0,0.05563060147952994,0.0,0.0,0.0,0.0,0.0,0.016185171768587085,0.0,0.0,0.019007357044632713,0.0,0.0,0.01429597861447185,0.0,0.0,0.0,0.0,0.0,0.0,0.015144376273548215,0.03331042143313264,0.0,0.015340455868558629,0.0552022628575013,0.0,0.09339229851876982,0.0,0.0,0.01401640829069436,0.013539847395218864,0.026478706614950127,0.0,0.0,0.013093835143548975,0.0,0.0,0.0,0.059124052514784184,0.0,0.029056024555842615,0.0,0.0,0.04061954218565659,0.01626041969409229,0.013539847395218864,0.0,0.0,0.01501665956515098,0.29733141913756644,0.0,0.026091994785842305,0.06873817462279419,0.0,0.0,0.0,0.0,0.02770780421613628,0.0,0.061361823474234516,0.0,0.0,0.0,0.014071431227966488,0.0,0.0,0.0,0.0,0.01935256987360713,0.12614767461624923,0.013288543373109621,0.0,0.0,0.02532916842646394,0.0,0.05741306358083866,0.0,0.0,0.0,0.05628572491186595,0.24886196551877032,0.01501665956515098,0.012720034438813428,0.0,0.0,0.0,0.0,0.0,0.04622118823056489,0.015964189229953643,0.0,0.23282033105139727,0.014891244184371924,0.0,0.0
255,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/state-watch/4452248-half-of-trans-people-in-us-have-considered-moving-out-of-state-because-of-anti-lgbtq-laws-survey/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12115017908874726,0.33287909958652107,0.0,0.0,0.0,0.0,0.5630505396641463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340511182325977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14621091209088577,0.0,0.0,0.0,0.0,0.0,0.0,0.19643776402126784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Center,High Factuality,Quincy Media,https://www.kwwl.com/news/politics/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when/article_5b95e04a-42fa-578d-9f87-291b6f1d68af.html?utm_source=ground.news&utm_medium=referral,Independent,0.17648890156001984,0.020214448372392505,0.17219909378974416,0.010538471180023084,0.10625044776404759,0.013938790102771638,0.05479022138477871,0.07068652143220962,0.04563514412045723,0.13438971675167247,0.0,0.0,0.0,0.011028649165041695,0.0,0.0,0.0,0.0,0.018033949866093236,0.17571416584756575,0.0,0.011164744506909494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558193445366228,0.07301682874208776,0.0,0.01403741496673044,0.07506067649144567,0.0,0.0,0.08231470416611007,0.016328605432680193,0.0,0.0,0.0,0.036689031672594956,0.0,0.0,0.0,0.0,0.013236399447243983,0.0,0.04397074241816494,0.0,0.0,0.0,0.0,0.0,0.0,0.015329959147353675,0.013793154830463786,0.0,0.15213669522608114,0.0,0.0,0.013697555346194677,0.0,0.0,0.0,0.0,0.0,0.0,0.04080934401631049,0.018117279646697525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012428953054109687,0.0,0.05151517688886926,0.04634403240907783,0.0,0.0,0.0,0.0,0.0,0.0,0.02963960712217942,0.0,0.0,0.014656914139388313,0.0,0.0,0.0,0.06618199723621992,0.0,0.032524592869703314,0.01408719954645185,0.0,0.045468507558669595,0.018201510307249275,0.0,0.0,0.0,0.016809276082514236,0.3565986561176946,0.03464312434945988,0.0,0.07694380695184952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725363281243626,0.0,0.0,0.018726962875292845,0.0,0.0,0.12551695701501597,0.0,0.0,0.05085671698990614,0.0,0.0,0.04820006901099833,0.0,0.0,0.0,0.06300484374991501,0.27856990875321147,0.0,0.014238490906279945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Center,High Factuality,Government of the United Kingdom,https://www.bbc.com/news/uk-politics-68229785?utm_source=ground.news&utm_medium=referral,Government,0.0942293943201181,0.011467264572571126,0.013024694227064698,0.035869622060066386,0.03013690932888604,0.047443231984994366,0.0,0.128317097243756,0.012943966162128808,0.050824453527310555,0.231557710782226,0.0,0.018155888156793167,0.01251267761788846,0.0,0.0,0.28466777904136,0.2605024246300043,0.0,0.0,0.0,0.07600251668746671,0.0,0.1959872858622575,0.0,0.0,0.016629166342562108,0.0,0.07991395130345963,0.0,0.0,0.03242480954458997,0.0,0.015758989403802368,0.0,0.0,0.0,0.0,0.015926306607338382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016388616487740166,0.04162595242279104,0.19404677612222784,0.0,0.1326598609596746,0.0,0.03003501092952481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03478555421170868,0.03129835705977176,0.03118956088045137,0.0,0.0,0.0,0.04662214518802419,0.0,0.0,0.0,0.0,0.01644814305392006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029732792914740375,0.0,0.0,0.0737332721978299,0.0,0.0,0.0,0.014101408102354551,0.017459491850249607,0.0,0.0,0.0,0.0,0.0,0.05512792226886492,0.0,0.0,0.016813974363074215,0.0,0.0,0.0,0.019738613945996852,0.0,0.0,0.0,0.019738613945996852,0.01845057083335612,0.0,0.09891546562667536,0.0,0.0,0.0,0.0,0.14724987443951645,0.0,0.0,0.0,0.01656841241493717,0.017459491850249607,0.0,0.0,0.0,0.02677791425025002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951733293425851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729745925124803,0.0,0.01656841241493717,0.0,0.01837597408962164,0.0,0.0,0.0,0.01615443957001092,0.0,0.0,0.0,0.0,0.0,0.0,0.08109806036769267,0.0,0.0,0.0,0.11677493947681096,0.0
258,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/politics/2024/feb/07/rishi-sunak-condemned-pmqs-trans-rights-jibe-brianna-ghey-mother-present?utm_source=ground.news&utm_medium=referral,Independent,0.08682943170015361,0.021133449348279917,0.060009236287898164,0.06610546361348943,0.013885108405432828,0.0,0.0,0.08868013567962024,0.04770983550994575,0.04683313999934147,0.37340304489523785,0.0,0.0,0.03459012002934601,0.0,0.0,0.26231243080620076,0.3467313988312922,0.0,0.013121613226148665,0.030646510541429108,0.08170625817910089,0.02590381955061813,0.1203974249907856,0.0,0.0,0.04596976581214366,0.0,0.04418291994759233,0.0,0.0,0.029878445107880375,0.0,0.043564243534846496,0.0,0.0,0.0,0.0,0.029351184134743993,0.013078854749968831,0.0,0.0,0.0,0.017070945963130076,0.0,0.0,0.0,0.02557133980627322,0.09933778812102527,0.0,0.18336285221283646,0.0,0.02767632063153086,0.0,0.09193953162428732,0.0,0.01383816031576543,0.0,0.0,0.0,0.0,0.016026898641184877,0.04326068170537297,0.0,0.015905322190073446,0.0,0.0,0.0,0.0,0.0,0.0,0.015965883591786613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014123995643911069,0.0,0.0136989181044437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03788187584332172,0.03386576765458285,0.016402910214024277,0.0,0.0,0.0,0.0,0.0,0.03637702744129206,0.0,0.0,0.0,0.01818851372064603,0.017001622387184348,0.0,0.045573749723692034,0.0,0.0,0.0,0.019770005907251007,0.13568614133363308,0.0,0.0,0.0,0.04580181729520941,0.016088374185877254,0.0,0.0,0.0,0.024675008188694676,0.0,0.0,0.0,0.05604698946001895,0.0,0.0,0.0,0.149871751733431,0.0,0.0,0.0,0.02264763265052429,0.0,0.0,0.0,0.0,0.0,0.03217674837175451,0.03359424566897768,0.030534544863472936,0.0,0.016932883827291426,0.0,0.02080245825071482,0.0,0.014885809437905382,0.0,0.0,0.0,0.0,0.0,0.0,0.05604698946001895,0.0,0.0,0.0,0.16140666675324045,0.0
259,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-trans-joke-brianna-ghey-mother-pmqs-b2492095.html?utm_source=ground.news&utm_medium=referral,Individual,0.062190750923577,0.013454783285040657,0.00764107416681777,0.04910101442765844,0.008840067771501807,0.0,0.0,0.10350804439234042,0.01518742839307263,0.03727087677835681,0.44149875891166285,0.00902311785845532,0.02130268635132018,0.014681388451345406,0.0,0.0,0.2672053653944126,0.25471082244903626,0.0,0.0,0.009755675729556278,0.05201895718556045,0.0,0.15330400964192872,0.0,0.0,0.019511351459112557,0.0,0.046882361937091895,0.00902311785845532,0.011630958778046173,0.057067068966652194,0.0,0.0,0.0,0.0,0.009720033797483662,0.011380384400579934,0.03737334262704698,0.008326759790950924,0.0,0.0,0.0,0.0,0.0,0.0,0.009614554621492775,0.04884060756928112,0.1264884297075211,0.0,0.2334789175579096,0.0,0.01762035577286657,0.0,0.0,0.0,0.008810177886433285,0.0,0.0,0.0,0.0,0.020407312066736166,0.00918075554880635,0.01829768467215036,0.010126253391929343,0.0,0.0,0.036468497249640595,0.0,0.0,0.0,0.0,0.0,0.0,0.036217057530924274,0.0,0.0,0.0,0.0,0.0,0.008992157284686182,0.01065134317566009,0.017443056388692334,0.0,0.0,0.10093160323578308,0.009409822217485493,0.0,0.0,0.02481821913548425,0.010242794941434364,0.0,0.0,0.010242794941434364,0.0,0.02411780592476709,0.032341376724503226,0.04177218749983934,0.0,0.019728190605849908,0.0,0.012711702900431191,0.009755675729556278,0.06947919566425134,0.0,0.0,0.0,0.05789932972020945,0.0,0.009376472387418379,0.04352235046302552,0.0,0.0,0.0,0.0,0.1209399674836531,0.022376585569114718,0.0,0.0,0.029160101392450986,0.010242794941434364,0.01157986594404189,0.0,0.0,0.03141909134322289,0.0,0.0,0.011429540035942704,0.0,0.0,0.0,0.01048404219281971,0.05725024552946979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010242794941434364,0.0,0.009720033797483662,0.011003063069242232,0.01078045890816774,0.0,0.0,0.0,0.009477172264154376,0.0,0.0,0.011630958778046173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08563406151925632,0.0
260,Lean Left,Mixed Factuality,Reach Plc,https://www.mirror.co.uk/news/politics/rishi-sunak-slammed-over-pmqs-32068317?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.07554205990662234,0.0,0.010441669912721632,0.06709744910733034,0.0,0.0,0.0,0.11572827307861014,0.020753903265619576,0.06111761527467003,0.27845365959255575,0.0,0.0,0.02006239027689418,0.0,0.0,0.2966771435270409,0.27845365959255575,0.0,0.011415872164455235,0.013331312263129065,0.05077490866910307,0.01126822927426616,0.12220412132960813,0.0,0.0,0.013331312263129065,0.0,0.06406561922951859,0.0,0.0,0.051988807160469615,0.0,0.012633706607150493,0.0,0.0,0.0,0.0,0.025535683774758733,0.011378672066448752,0.0,0.0,0.0,0.0,0.0,0.0,0.01313846764521976,0.022247199431280753,0.12099415361834277,0.0,0.19497700548996633,0.0,0.04815708752676988,0.0,0.02666262452625813,0.0,0.0,0.0,0.0,0.0,0.012204084016857027,0.013943485677191303,0.0,0.025004126297236175,0.02767542705717219,0.0,0.0,0.0,0.0,0.014159887297700678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035754391287809224,0.0,0.0,0.07881423563093783,0.0,0.014215036232812662,0.0,0.011304852623979617,0.013996969722739139,0.0,0.0,0.0,0.0,0.016478715098663815,0.0736584876479655,0.0,0.0,0.01347946962588704,0.01632793063582118,0.0,0.0,0.0791205105339319,0.0,0.0,0.0,0.03164820421357276,0.014791500436368506,0.05125249538361487,0.07929880144062873,0.0,0.0,0.0,0.0,0.14165718351150658,0.015289010104175738,0.0,0.0,0.03984782070087831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15646704983887047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013996969722739139,0.0,0.01328260690029277,0.0,0.014731697529593099,0.0,0.0,0.0,0.0,0.017284879088334683,0.0,0.0,0.0,0.0,0.0,0.048761174091239534,0.0,0.0,0.0,0.23404107436956292,0.0
261,Lean Left,Mixed Factuality,Alfred Harmsworth (Barrister),https://metro.co.uk/2024/02/07/rishi-makes-trans-joke-pmqs-brianna-gheys-mum-watches-20239185/?utm_source=ground.news&utm_medium=referral,Independent,0.05425438649199494,0.008803330901362628,0.019997915360595808,0.2570104436121814,0.0,0.0,0.0,0.012313506200522701,0.0,0.029263156839865443,0.177765075347948,0.0708448354050795,0.0,0.02881765939084322,0.0,0.0,0.2840984466693736,0.177765075347948,0.0,0.0,0.0,0.048622123400472575,0.021580944156836233,0.1504579334492983,0.0,0.0,0.025532166455378674,0.0,0.04907946110478536,0.023614945135026506,0.0,0.08712297000725777,0.0,0.02419611015596094,0.0,0.0,0.012719442904266517,0.02978428936106281,0.0,0.03268869675102192,0.0,0.014765297242558574,0.0,0.0,0.0,0.0,0.0,0.0,0.14896821903216875,0.0,0.08486829661700544,0.0,0.0230576471106366,0.0,0.025532166455378674,0.0,0.0230576471106366,0.0,0.021014865013048185,0.0,0.07011988731573303,0.013352301343314135,0.036041262341485185,0.0,0.013251013786199431,0.0,0.0,0.0,0.016390441933160256,0.04067858351133978,0.0,0.0,0.0,0.027723720675953856,0.011848230289702891,0.0,0.05883479088229085,0.0,0.0,0.0,0.01176695817645817,0.0,0.05706409165709652,0.0,0.0,0.09434077753677116,0.024627012401045402,0.013612338534339609,0.0,0.0216510852984269,0.0,0.0,0.0,0.04021055321991125,0.0,0.0,0.08464256467898032,0.01366556343734295,0.0,0.03872387677508229,0.031271298326622,0.0,0.03829824968306801,0.03030636452157844,0.0,0.0,0.0,0.01515318226078922,0.0,0.03680959582858902,0.0759366429250129,0.0,0.03170680993860102,0.0,0.0,0.06782555831017244,0.0,0.0,0.2715655587907862,0.05087777161706607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015564589452814179,0.0,0.0,0.013719209094932737,0.024972177547223674,0.0,0.0,0.0,0.0,0.0,0.012955917713646792,0.0,0.014765297242558574,0.0,0.026807035479940837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01240163913205904,0.0,0.019344571459546205,0.030440082654349315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044823611886477405,0.0
262,Lean Right,Mixed Factuality,Murdoch Family,https://www.thesun.co.uk/news/politics/25780055/rishi-sunak-risks-row-after-making-trans-jibe/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.07796756733411457,0.054218733467313124,0.0,0.06783851425909646,0.0,0.0,0.0,0.0758375117571588,0.0,0.060076173397324004,0.1915961737567073,0.014544181406642816,0.0,0.02366463347673846,0.0,0.0,0.21535146542959563,0.24633793768719509,0.0,0.0,0.0,0.023956658940147126,0.013291462882888556,0.08236921211990143,0.0,0.0,0.015724976641204935,0.0,0.060454985736088374,0.014544181406642816,0.0,0.030661751899081515,0.0,0.0,0.0,0.0,0.015667526130873674,0.03668762345695392,0.0,0.040265207712756754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013120864791258197,0.06116524342360229,0.0,0.12544665029160865,0.0,0.014200947767185057,0.0,0.03144995328240987,0.0,0.0,0.0,0.025885642099802493,0.0,0.014395352258243125,0.01644706704359687,0.02959654883079202,0.04424050245735029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046661388788700936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01449427668319624,0.0,0.056232220477029575,0.0,0.0,0.023241373201471016,0.04550250705429528,0.016767375056774395,0.0,0.026669324059868472,0.0,0.0,0.0,0.0,0.0,0.019437502091991233,0.0521304118377409,0.06733174522159757,0.0,0.015899735961413437,0.0,0.0,0.0,0.03733070399760519,0.0,0.0,0.0,0.03733070399760519,0.0,0.030227492868044187,0.04676853169879735,0.016260612851857523,0.0,0.0,0.0,0.2506380307291459,0.0,0.0,0.0,0.03133505226174735,0.0,0.0,0.0,0.0,0.025321899331033626,0.0,0.0,0.0,0.019172114203719472,0.0,0.0,0.0,0.09228051429863451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01689901583014131,0.02134782487747966,0.0,0.03055212506233665,0.0,0.0,0.0374954150116903,0.0,0.0,0.0,0.0,0.0,0.0,0.017883566150830508,0.08281908835912442,0.0
263,,,Murdoch Family,https://www.themercury.com.au/news/national/transgender-student-at-elite-school-put-into-girls-dormitory/video/0e78f2fb3e1669f940f6290bf7db5f7f?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.049272654141623344,0.04796996226593843,0.10897003145669847,0.0,0.0,0.19846494634282816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567731392850062,0.0,0.0,0.05298906631919172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08114833196528057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17862531577315863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1120176069903842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Center,High Factuality,Bell Media,https://www.ctvnews.ca/world/u-k-leader-sunak-criticized-for-gender-remark-as-mother-of-murdered-teenager-attends-parliament-1.6759573?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.06897347350283649,0.1295034225240955,0.005447850557429926,0.04500965714696222,0.006302696071951762,0.03968824654304031,0.0,0.006708913445109793,0.032484506143035725,0.010629194922076491,0.10896058321917688,0.006433205146523747,0.0,0.1360759116664379,0.0,0.0,0.09525459817768409,0.06053365734398716,0.04279040978169367,0.03573679270912664,0.013910992695809091,0.0423861879271879,0.017637302168956905,0.04554209897667685,0.0,0.0,0.006955496347904546,0.0,0.013370272086705099,0.0,0.04975509244832683,0.08137412533723483,0.0,0.006591526657849621,0.0,0.015561082682306018,0.0554406779840612,0.0,0.019984531724736354,0.02968361645127776,0.0,0.016089503603358528,0.007812553430569743,0.015497608074017311,0.014276885174174348,0.0,0.0,0.06384005658080773,0.04509117744747241,0.0,0.08323163886365717,0.0,0.01884415651326593,0.0,0.013910992695809091,0.0,0.0,0.0,0.0,0.0,0.01910212441205965,0.0,0.032727979824741155,0.019568528481323278,0.0216591204252924,0.0106075756320664,0.0,0.032501144265300846,0.0,0.029551192693398103,0.009392973488644398,0.021741590096585734,0.006879779574309422,0.0,0.0,0.0,0.019233393632773838,0.0,0.010096782268745394,0.027211774611056925,0.006411131210924613,0.030376318611791915,0.03730908602474455,0.007533958438358257,0.0,0.041120642684969046,0.013417826890219586,0.0,0.008044751801679264,0.011796417275013776,0.007302797344077188,0.0,0.03665457193137421,0.029211189376308754,0.0,0.025792879296043087,0.007686135193825908,0.014891141610973343,0.028769679189073392,0.021098388494098966,0.0,0.009063052683447306,0.02086648904371364,0.04953652674554671,0.04484879522748429,0.01786039726881404,0.006281385504421978,0.08256087790924453,0.054021357885985874,0.013370272086705099,0.062060191029240874,0.0,0.017275196847636412,0.007192419797268348,0.0,0.036954202374127866,0.02393072456267927,0.0,0.0,0.02079025424402295,0.0,0.0,0.0,0.0,0.022400844508410685,0.02943698754734047,0.0,0.0,0.016960479289508376,0.0,0.0,0.0,0.0,0.0,0.017773908020161114,0.0,0.041120642684969046,0.0,0.04941248283725392,0.0,0.0,0.0,0.007302797344077188,0.030498043520524886,0.0138601694960153,0.007844845105092342,0.038430675969129545,0.014949598409161432,0.0,0.015953816375119514,0.033784659770967104,0.009018235489494483,0.0,0.01658503081610894,0.010343365171540145,0.009108419795335368,0.00818429188008358,0.04240119822377094,0.008329305494988294,0.0,0.047461722285933865,0.04884355886072582,0.0
265,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/ap-brianna-ghey-labour-party-london-parliament-b2492219.html?utm_source=ground.news&utm_medium=referral,Individual,0.07366644006146021,0.0,0.046548185691845725,0.053413468525004136,0.10770452090186615,0.014129547136635072,0.0,0.014330778053721786,0.023129838213465898,0.011352407104689662,0.4137752154469915,0.0,0.0,0.05589789970360552,0.016286567725954517,0.0,0.2034714736222838,0.12930475482718484,0.0,0.0,0.014857498942388166,0.02263507558629455,0.0,0.0389126327459844,0.0,0.0,0.014857498942388166,0.0,0.028559975227002907,0.0,0.0,0.05794055620008407,0.0,0.0,0.0,0.0,0.014803217723664462,0.0,0.0,0.012681317852002924,0.01609314043614251,0.0,0.0,0.0,0.0,0.0,0.0,0.024794088946182263,0.03852735090220782,0.0,0.3358245482280226,0.0,0.013417544028586506,0.0,0.014857498942388166,0.0,0.013417544028586506,0.0,0.0,0.0,0.0,0.0,0.013981918796609974,0.0,0.015421873710411631,0.0,0.0,0.041655033003669635,0.0,0.0,0.0,0.0,0.014695761831570831,0.0,0.05515711149888673,0.0,0.0,0.0,0.0,0.0,0.01369469128030249,0.0,0.013282534138657815,0.0,0.0,0.04391849802252486,0.014330778053721786,0.0,0.0,0.01259904745980408,0.0,0.0,0.015659422030123018,0.0,0.0,0.07346088286520941,0.0,0.015904337352045512,0.0,0.0,0.0,0.0,0.0,0.1939923341700359,0.0,0.0,0.0,0.017635666742730535,0.0164848514348802,0.014279987613501454,0.26513110681429336,0.0,0.0,0.0,0.0,0.10524952646134059,0.017039316683115174,0.0,0.0,0.04440965317099339,0.0,0.017635666742730535,0.0,0.0,0.0,0.0,0.0,0.01740672647426399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015078433243382237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016418202210360514,0.015966771560462327,0.0,0.0,0.014433349446508151,0.0,0.0,0.017713479059193907,0.0,0.0,0.0,0.03622894621778979,0.0,0.0,0.0,0.10433376538747441,0.0
