,bias,factuality,owner,source,owner_type,transgend,tran,gender,lgbtq,sex,school,marriag,right,sunak,alberta,legal,say,greec,time,question,ghey,brianna,polici,member,colleg,propos,student,board,mother,utah,youth,new,ralli,senat,plan,initi,state,critic,surgeri,jibe,protest,girl,identifi,game,peopl,apolog,japan,activist,countri,orthodox,survey,face,rishi,affirm,divers,oppos,leader,vote,commun,chang,parent,progress,recognit,inclus,rule,transit,support,resign,kentucki,follow,remark,shooter,equiti,greek,group,hundr,limit,year,court
221,Lean Right,Mixed Factuality,,https://www.christianpost.com/voices/rip-curls-wipeout-shows-that-fed-up-americans-are-winning.html?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/politics/2024/feb/07/brianna-gheys-father-demands-apology-from-sunak-over-transgender-remarks?utm_source=ground.news&utm_medium=referral,Independent,0.19874123615849348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29994191108615254,0.0,0.0,0.0,0.0,0.0,0.0,0.3329300239438636,0.3329300239438636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3652140860072565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37942576434770603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-brianna-ghey-trans-joke-starmer-b2492632.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.18002560184599525,0.0,0.0,0.0,0.0,0.0,0.0,0.24721632702240032,0.0,0.0,0.0,0.0,0.0,0.0,0.2744055919922475,0.2744055919922475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301014568429631,0.0,0.0,0.0,0.0,0.0,0.0,0.301014568429631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Lean Left,Mixed Factuality,Reach Plc,https://www.mirror.co.uk/news/politics/breaking-brianna-gheys-disgusted-dad-32072380?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.1776198150740278,0.0,0.0,0.0,0.0,0.0,0.0,0.24391263152983556,0.0,0.0,0.0,0.0,0.0,0.0,0.2707385505459226,0.2707385505459226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29699193576254507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3085488664026214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Center,Mixed Factuality,Reach Plc,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/brianna-gheys-father-demands-apology-28589994?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1674634602494261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25273723397924125,0.0,0.0,0.0,0.0,0.0,0.0,0.2805336975266719,0.2805336975266719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077369133692637,0.0,0.0,0.0,0.0,0.0,0.0,0.3077369133692637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31971196634189153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,,,MNA Media,https://www.shropshirestar.com/news/uk-news/2024/02/07/brianna-gheys-father-demands-apology-from-sunak-over-transgender-jibe/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.20026380675959823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022397871821569,0.0,0.0,0.0,0.0,0.0,0.0,0.3354806242947529,0.3354806242947529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36165918029868327,0.0,0.0,0.0,0.0,0.0,0.3680120168303321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Center,Mixed Factuality,Evgeny Lebedev,https://www.standard.co.uk/news/politics/brianna-ghey-pmqs-transgender-jibe-apology-rishi-sunak-b1137779.html?utm_source=ground.news&utm_medium=referral,Individual,0.1807353818147854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27276732735616255,0.0,0.0,0.27850067655556515,0.0,0.0,0.0,0.3027667340617389,0.3027667340617389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32639252741545144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Center,High Factuality,Torstar,https://www.reddeeradvocate.com/news/transgender-policy-discussion-at-red-deer-town-hall-gets-heated-7315330?utm_source=ground.news&utm_medium=referral,Private Equity,0.15069205885468273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24912970202246357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Center,High Factuality,,https://www.thetimes-tribune.com/news/many-transgender-americans-face-stigma-and-financial-hardship-survey-finds/article_8d1a7b13-6eb5-53db-b186-e62b2f7bba58.html?utm_source=ground.news&utm_medium=referral,,0.16215308442533283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928344993789467,0.3035341831406866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Right,Mixed Factuality,True North Centre for Public Policy,https://tnc.news/2024/02/07/abr-what-albertans-think-smith-gender-policies/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.2000976293938728,0.0,0.0,0.0,0.0,0.0,0.0,0.24885167051094792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26411101942429893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Lean Left,High Factuality,Independent Media,https://apnews.com/article/ohio-transgender-genderaffirming-regulations-adults-dewine-179092da5e1bf7c23f7141832e39d87d?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.24982321962256346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487957608326884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37335728532663054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Health/wireStory/ohio-backs-off-proposed-restrictions-gender-affirming-care-107044067?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.24982321962256346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487957608326884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37335728532663054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/07/ohio-backs-off-proposed-restrictions-on-gender-affirming-care-for-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.24982321962256346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487957608326884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37335728532663054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Lean Left,High Factuality,National Amusements,https://www.cbsnews.com/news/ohio-mike-dewine-backs-off-proposed-restrictions-on-trans-gender-affirming-care-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.24982321962256346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487957608326884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37335728532663054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Center,High Factuality,Nexstar Media Group,https://thehill.com/policy/healthcare/4454536-ohio-health-department-backpedals-on-proposed-adult-gender-affirming-care-restrictions/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.19244212523522872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686819807586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876020474352383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/07/ohio-backs-off-proposed-restrictions-on-gender-affirming-care-for-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.24982321962256346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487957608326884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37335728532663054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Center,High Factuality,Government of Singapore,https://www.channelnewsasia.com/world/pope-francis-denounces-hypocrisy-those-criticise-lgbt-blessings-vatican-4107181?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Lean Right,Mixed Factuality,Singapore Press Holdings,https://www.straitstimes.com/world/europe/pope-denounces-hypocrisy-of-those-who-criticise-lgbt-blessings?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Lean Right,High Factuality,Kerry Stokes,https://thewest.com.au/news/religion-and-belief/pope-sees-hypocrisy-in-critics-of-lgbt-blessings-c-13509557?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39196808979110503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Lean Right,Mixed Factuality,Dato’ Siew Ka Wei,https://www.malaymail.com/news/world/2024/02/07/pope-sees-hypocrisy-in-those-who-criticise-lgbt-blessings/116909?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Lean Left,High Factuality,Roberts Family,https://www.nbcnews.com/nbc-out/out-news/pope-denounces-hypocrisy-criticize-lgbtq-blessings-rcna137675?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.27576952463193416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37000756218071434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Center,High Factuality,The Woodbridge Company,https://www.theglobeandmail.com/world/article-pope-francis-sees-hypocrisy-in-those-who-criticize-lgbt-blessings/?utm_source=ground.news&utm_medium=referral,Private Equity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401284948026804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Lean Left,High Factuality,Agnelli Family,https://www.repubblica.it/esteri/2024/02/07/news/londra_sunak_gaffe_transgender-422080707/?utm_source=ground.news&utm_medium=referral,Individual,0.17265926582607558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26057878656498396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/06/state-department-create-army-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536743038739482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/ohstarstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578388392573982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/02/06/biden-state-department-funds-program-to-create-army-of-2500-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870008115933769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Right,Mixed Factuality,Star News Network,https://floridacapitalstar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/gastarnewsstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293854794626005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Right,Mixed Factuality,Star News Network,https://themichiganstar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/mistarstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23458897067265608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,,,,https://americanfaith.com/state-department-funds-training-for-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284558165191032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-trans-joke-brianna-ghey-mother-pmqs-b2492137.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.21271029072909944,0.0,0.0,0.0,0.0,0.0,0.0,0.2920998805431,0.0,0.0,0.0,0.0,0.0,0.0,0.32422551377050174,0.32422551377050174,0.0,0.0,0.0,0.0,0.0,0.0,0.33344034508812886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3622968890970821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Lean Left,Mixed Factuality,Gannett,https://www.usatoday.com/story/news/nation/2024/02/06/anti-trans-bills-grow-2024/72353716007/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.1487112301084002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25329106484410957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Lean Left,High Factuality,Warner Bros. Discovery,https://www.cnn.com/2024/02/07/us/us-transgender-2022-survey-reaj/index.html?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.16510012581305228,0.18144863001537573,0.0,0.0,0.0,0.0,0.0,0.24669049467610124,0.0,0.0,0.0,0.0,0.0,0.2571796406625673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29328073456186543,0.0,0.0,0.0,0.0,0.0,0.2981566022083828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/06/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when-trans-rights-are-under-attack/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.16510012581305228,0.18144863001537573,0.0,0.0,0.0,0.0,0.0,0.24669049467610124,0.0,0.0,0.0,0.0,0.0,0.2571796406625673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29328073456186543,0.0,0.0,0.0,0.0,0.0,0.2981566022083828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
