,bias,factuality,owner,source,owner_type,said,news,transgender,gender,school,state,trans,people,sunak,sex,year,right,share,lgbtq,marriage,brianna,ghey,press,nginx,minister,policy,student,alberta,forbidden,new,child,woman,cline,law,greece,health,say,comment,associated,care,court,church,orthodox,prime,mother,smith,community,feb,board,public,surgery,february,youth,star,change,country,support,life,day,family,weather,javascript,department,parent,district,government,time,group,privacy,colorado,issue,email,parliament,business,couple,member,rule,report,party,world,daily,vote,story,leader,city,man,think,sports,girl,just,video,legal,contact,social,read,labour,post,wednesday,house,game,week,education,free,affirming,police,national,like,japan,daughter,politics,identity,sign,twitter,biden,utah,home,proposed,use,case,facebook,browser,told,apologise,civil,parkrun,old
10,Center,High Factuality,Howard Buffett,https://www.local10.com/news/national/2024/02/15/utah-legislature-votes-to-reprimand-school-board-member-who-questioned-a-students-gender/?utm_source=ground.news&utm_medium=referral,Individual,0.07837983541596835,0.01136620384667152,0.04952647542618991,0.04297341476729895,0.060134388367221535,0.12930594966505873,0.015247703354422418,0.02415753495616951,0.0,0.0,0.0,0.052255509123466305,0.0,0.034657260396628795,0.0,0.0,0.0,0.016725750654036375,0.0,0.0,0.013492705840927101,0.13871075041041123,0.0,0.0,0.0,0.0,0.0,0.5230854555514122,0.0,0.0,0.0,0.025878765823688886,0.07991904393223627,0.02080557780169152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04742437618102915,0.30943632813984634,0.0,0.0,0.028552075864388477,0.0,0.0,0.0,0.0,0.031158904677497205,0.0,0.014876523056678316,0.014980912178099154,0.0,0.0,0.0,0.0,0.0,0.0,0.013715615892940274,0.0,0.01457091787966236,0.0,0.0,0.0,0.0,0.0,0.0,0.10355680520732456,0.0,0.0,0.0,0.0,0.0,0.0420366576322932,0.0,0.07572181717653008,0.051572608410791664,0.0,0.017539600681729866,0.0,0.08322231120676608,0.0,0.0,0.0,0.0,0.052195100497951126,0.01541194082096057,0.0,0.08040281422314643,0.03625908449244692,0.0737632322433861,0.0,0.0,0.09636745170104688,0.0,0.0,0.0,0.05556137998708717,0.013715615892940274,0.0,0.0,0.0,0.016988372534213578,0.0,0.0,0.0,0.12231914216526903,0.0,0.0,0.0,0.016043195720615078,0.03656746805143892,0.0,0.0,0.0,0.0,0.0,0.0
11,Center,High Factuality,Graham Holdings,https://www.news4jax.com/news/national/2024/02/15/utah-legislature-votes-to-reprimand-school-board-member-who-questioned-a-students-gender/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0793701959454936,0.011509820372536133,0.05015226222668896,0.0435164010287345,0.04567065778881826,0.13093978199070003,0.0154403641770433,0.02446277506013562,0.0,0.0,0.0,0.05291577835485058,0.0,0.035095168725679804,0.0,0.0,0.0,0.016937087194698008,0.0,0.0,0.013663191568926304,0.14046341615024402,0.0,0.0,0.0,0.0,0.0,0.5296948492302527,0.0,0.0,0.0,0.026205754367216588,0.08092885297620572,0.021068464588062143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048023602117876166,0.3133461797511001,0.0,0.0,0.02891284274814159,0.0,0.0,0.0,0.0,0.031552609884609006,0.0,0.015064493867968192,0.015170201987636708,0.0,0.0,0.0,0.0,0.0,0.0,0.013888918178488707,0.0,0.014755027247465797,0.0,0.0,0.0,0.0,0.0,0.0,0.1048652868071746,0.0,0.0,0.0,0.0,0.0,0.0425678075931377,0.0,0.07667859258384721,0.0522242489188847,0.0,0.017761220542586074,0.0,0.08427385835224857,0.0,0.0,0.0,0.0,0.052854606442221626,0.015606676849576274,0.0,0.08141873589798491,0.036717232508801705,0.07469526014771073,0.0,0.0,0.09758509294753774,0.0,0.0,0.0,0.05626342021737266,0.013888918178488707,0.0,0.0,0.0,0.017203027407236293,0.0,0.0,0.0,0.12386469338725067,0.0,0.0,0.0,0.0,0.03702951261724625,0.0,0.0,0.0,0.0,0.0,0.0
12,Lean Left,High Factuality,Independent Media,https://apnews.com/article/same-sex-marriage-orthodox-church-greece-lgbtq-16b1f311b703d228301a5e5713069cd3?utm_source=ground.news&utm_medium=referral,Independent,0.033405439072687,0.06781977013625105,0.0,0.014245189563744659,0.0,0.0080368922914601,0.0,0.030029787024158962,0.0,0.1973853227745096,0.029663255398671172,0.07145364764783352,0.022907762517335357,0.08616360489096907,0.23094499334684762,0.0,0.0,0.09979906924202993,0.0,0.02058661327303007,0.013418027411085276,0.0,0.0,0.016351961518663728,0.006475049862303359,0.0,0.03831659987843174,0.0,0.07945978434654025,0.06469622441659184,0.023494795671849786,0.006433883486402584,0.0,0.09310691083169861,0.0,0.04378411283812536,0.1836509504491614,0.4316272123945985,0.020382781053022627,0.0,0.024452622363441676,0.007831598557283262,0.007860315875516348,0.0,0.021961270811200403,0.0,0.007098511986929724,0.0,0.0,0.017095722718026764,0.1233189197715973,0.007746612169403879,0.0,0.014794185577711819,0.022346995400922158,0.0,0.0,0.0,0.0,0.0,0.025242427920595216,0.006819851858518842,0.015549498670727958,0.014490271841615138,0.0,0.015549498670727958,0.007448998466974053,0.02323495149310753,0.060314523423678344,0.08132233022587636,0.034327882221653845,0.010903153657053319,0.016134122077613472,0.009716065706177968,0.06502447985082008,0.0,0.041803996250299985,0.0,0.00941283970826988,0.008547861359013382,0.037320389336246845,0.017442523797789277,0.030129093106977728,0.0,0.0075547852149158694,0.025643584077040146,0.02823851912480964,0.016894346547033538,0.03460414327873302,0.0,0.0,0.0,0.0,0.0,0.0,0.007860315875516348,0.0,0.0,0.0,0.0,0.009208977162103393,0.020459555575556527,0.0,0.0,0.026163785696683914,0.008447173273516769,0.026817937247272477,0.025341519820550305,0.024452622363441676,0.0,0.0,0.0,0.015381799931912993,0.007977200514060409,0.027273807851417503,0.0,0.0,0.0,0.0905275884202287,0.0,0.0
13,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/International/wireStory/greece-legalized-same-sex-marriage-orthodox-countries-join-107284602?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.03697259534144226,0.03127575662081584,0.0,0.015766343563287988,0.0,0.017790202718087476,0.0,0.033236478688936345,0.0,0.2374596273731542,0.032830807461579806,0.0790837322750043,0.01690262538561255,0.0953644731285213,0.25560615343405096,0.0,0.0,0.027613995691760224,0.0,0.022784927937583372,0.0,0.0,0.0,0.018098084415322135,0.014332959243774264,0.0,0.04240818805233149,0.0,0.08794479384541116,0.057283781129631124,0.0,0.014241834696388955,0.0,0.05724956163545374,0.0,0.0484595422567468,0.20326187781138316,0.49419099482251333,0.02255932975964938,0.0,0.027063763769530073,0.008667885601054802,0.0,0.0,0.03240850198554323,0.0,0.007856517336834378,0.0,0.0,0.018921267184896895,0.13648736987824628,0.008573824052521994,0.0,0.0,0.02473329017641641,0.0,0.0,0.0,0.0,0.0,0.03725054357816675,0.007548100849833206,0.017209931618147,0.016037596632746155,0.0,0.0258148974272205,0.0,0.0257160655024914,0.0,0.0900062292587199,0.03799354037970467,0.012067432708507535,0.01785698327350412,0.010753583118118484,0.02698801281560388,0.0,0.04626798150009136,0.008421185333015098,0.01041797752726645,0.0,0.041305598465919025,0.019305100965920842,0.0,0.0,0.00836151310673756,0.0,0.03125393258179935,0.0,0.019149650806834537,0.0,0.0,0.0,0.0,0.0,0.0,0.00869966946068356,0.0,0.0,0.0,0.01127966487982469,0.010192345784834054,0.030192403399332823,0.0,0.0,0.0,0.009349193660984873,0.02968165572013967,0.0,0.0,0.0,0.0,0.0,0.0,0.01765807094600042,0.0,0.0,0.0,0.0,0.09017501305561122,0.0,0.0
14,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/faith/2024/02/15/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon?utm_source=ground.news&utm_medium=referral,,0.024451523880264652,0.04964151871892207,0.0,0.010426942511933346,0.016414684302537234,0.005882702614989,0.0,0.021980673654454153,0.0,0.18216870216990394,0.021712386302385946,0.05705605119599793,0.0167676198183556,0.06306851522043933,0.20285164966917305,0.0,0.0,0.09131145228663047,0.0,0.015068625949324446,0.014732236431063033,0.0,0.0,0.011969020275194786,0.018957971004603825,0.0,0.028046308713363034,0.0,0.07108636448449708,0.08523936150390565,0.028662176648447033,0.004709360513666768,0.0,0.022716917931291335,0.0,0.0320483223797217,0.13442558233615726,0.38130070663621685,0.014919428437379319,0.0,0.017898399070696444,0.06878922395627288,0.01150691065119126,0.0,0.02143309802584723,0.0,0.010391687113292344,0.0,0.0,0.018770138212252697,0.09628246083312199,0.03969159945104241,0.059720052327709536,0.0,0.016357159398769156,0.0,0.0,0.0,0.0,0.0,0.018476507006936545,0.00998374966517257,0.011381647678575645,0.031819000540226676,0.0,0.011381647678575645,0.02180954586502554,0.017007109831854442,0.06937536674248326,0.05952488441149055,0.03140839692584551,0.00798069803649463,0.017714355007105376,0.007111794343427011,0.03569660359233438,0.0,0.030598951577333205,0.005569282122847065,0.006889844327657608,0.006256712737417566,0.02731712009802998,0.01276727081017299,0.07351120656259903,0.0,0.016589455150477724,0.006256712737417566,0.020669532982972826,0.04946410279324968,0.0126644651174163,0.028046308713363034,0.0,0.0,0.0,0.0,0.0,0.03452073195357378,0.0,0.10243920036761242,0.0,0.0,0.006740624618105668,0.029951248995517706,0.0,0.0,0.0,0.00618301284915621,0.03271620087546703,0.0,0.0,0.0,0.03680908869417534,0.0,0.005629449257323758,0.005839010480981477,0.0,0.06974613948553197,0.0,0.0,0.06626278688520001,0.0,0.0
15,Center,High Factuality,Hubbard Broadcasting,https://wtop.com/europe/2024/02/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0327475452778497,0.08310514151743782,0.0,0.013964641782292765,0.021983931146835688,0.007878612031864575,0.0,0.02943837403597785,0.0,0.20191092981599512,0.02907906096198089,0.08278213789405882,0.06736983656628767,0.08446668060042951,0.22639671371666428,0.0,0.0,0.0407640021781508,0.0,0.0201811761494655,0.006576884968160953,0.0,0.0,0.016029922523961723,0.006347528858421255,0.0,0.03756198464213943,0.0,0.08654987390907457,0.07610649991859011,0.007677361395984996,0.012614346443699099,0.0,0.04056588604571432,0.0,0.051506183091818036,0.1800340897201772,0.42312665462316945,0.019981358244385603,0.0,0.011985523618872108,0.007677361395984996,0.0,0.0,0.03588126815137515,0.0,0.013917424775739784,0.0,0.0,0.016759035932680934,0.12089025083755814,0.007594048748034904,0.00799821363761993,0.0,0.0219068889387519,0.035254197296518186,0.0,0.0,0.0,0.0,0.02474529819691601,0.0066855402510687355,0.015243263549374112,0.007102448678928166,0.0,0.015243263549374112,0.0365114815645865,0.022777357435523074,0.008446668060042952,0.07972075102433077,0.03365182163599919,0.010688424638837901,0.015816373259017996,0.009524715449580013,0.047807905475737156,0.0,0.040980699490971925,0.0,0.01845492249744079,0.0,0.03658539368144331,0.017099007038500518,0.0,0.0,0.014811999348463403,0.0,0.027682383746161183,0.0,0.01696132097464387,0.0,0.0,0.0,0.0,0.008988788073051871,0.0,0.00770551314926835,0.0,0.0,0.0,0.0,0.027082840844193774,0.020056620753206206,0.0,0.0,0.0,0.0082808128533328,0.04381629851517404,0.0248424385599984,0.011985523618872108,0.0,0.01643261315125097,0.0,0.007539433752526175,0.007820095836976123,0.026736671700984347,0.0,0.0,0.0,0.07987024702210482,0.0,0.0
16,Lean Left,High Factuality,,https://www.thereminder.ca/religion-news/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon-8316506?utm_source=ground.news&utm_medium=referral,,0.033544880456419984,0.06242762554668254,0.0,0.014304652004576078,0.0,0.00807043998348701,0.0,0.030155137720695065,0.0,0.22406263151105243,0.029787076114507764,0.0717519103193435,0.08434574270431718,0.08652327004212233,0.2550999073734411,0.0,0.0,0.033405217237243906,0.0,0.020672546160633225,0.0,0.0,0.013402927006167189,0.016420218072213277,0.019506234278888687,0.0,0.03847654148840028,0.0,0.08865718481079292,0.09095279223960283,0.0,0.01292147975976592,0.0,0.04155358169495125,0.0,0.04396687700615156,0.19594364522317126,0.47826638992811166,0.030701794652598882,0.0,0.03683203918871532,0.007864289309747035,0.03157250600061486,0.0,0.029403922414343805,0.0,0.0071281426806544465,0.0,0.0,0.017167083888479578,0.14034483629404113,0.03889474085334921,0.0,0.0,0.022440276496680216,0.0,0.0,0.0,0.0,0.0,0.025347795165443256,0.013696638731598435,0.015614405574249946,0.0,0.0,0.015614405574249946,0.014960184331120145,0.023331939105816886,0.008652327004212233,0.0816617868703591,0.034471174078623455,0.010948665731589587,0.016201469323160047,0.009756622623976958,0.03264795290656839,0.0,0.04197849499195779,0.015280921054557984,0.018904261792955887,0.0,0.0468452156903035,0.017515332589461405,0.0,0.0,0.007586320489811708,0.0,0.028356392689433834,0.00848243356533118,0.01737429415395735,0.0076953082976800565,0.0,0.0,0.0,0.0,0.0,0.007893126500153716,0.0,0.018738086276121398,0.0,0.0,0.00924741738483045,0.02739327746319687,0.0,0.0,0.0,0.00848243356533118,0.06283638900470201,0.0,0.0,0.0,0.00841635669281994,0.0,0.0077230034126758,0.00801049903995542,0.018258436337796023,0.0,0.0,0.0,0.09090546976367879,0.0,0.0
17,Lean Left,High Factuality,Glacier Media,https://www.rmoutlook.com/lifestyle/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon-8316742?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.03264692361297148,0.011046638494357117,0.0,0.013921733359886139,0.0,0.00785440383388059,0.0,0.029347920288019795,0.0,0.201290528691489,0.028989711256460562,0.0698311963974244,0.08208790675896377,0.08420714426093784,0.22570107640816242,0.0,0.0,0.03251099901327268,0.0,0.020119166507944885,0.0,0.0,0.013044146475019842,0.015980668221737097,0.01898407541821266,0.0,0.03744656990192749,0.0,0.07765554298568382,0.0632272095565138,0.0,0.006287793501480492,0.0,0.04044124137520399,0.0,0.04278993562029617,0.17948090841486788,0.4363722781479915,0.029879943859293236,0.0,0.03584608898714468,0.015307543140549936,0.030727347292569887,0.0,0.028616814128461225,0.0,0.006937330717276411,0.0,0.0,0.01670754132192485,0.144622557244909,0.0075707149127287685,0.0,0.0,0.021839576790051392,0.0,0.0,0.0,0.0,0.0,0.024669264616952825,0.013329995884346113,0.015196426372923124,0.0,0.0,0.015196426372923124,0.021839576790051392,0.02270737064392564,0.008420714426093783,0.07947579725373974,0.0335484214485815,0.010655582877021556,0.015767775118419834,0.009495449355956923,0.031774005754628944,0.037634254251434726,0.051068475306179875,0.02974373768015769,0.009199108512490317,0.008353770660962425,0.03647297966105744,0.025569701724536858,0.0,0.0,0.007383243647452109,0.0,0.02759732553747095,0.00825536883397875,0.016909204813248507,0.007489313980385497,0.0,0.009767782131060278,0.0,0.0,0.0,0.007681836823142472,0.0,0.07294595932211488,0.0,0.0,0.008999874939844813,0.026659991768692225,0.0,0.0,0.0,0.00825536883397875,0.0873633329454837,0.0,0.0,0.0,0.024573182283983436,0.0,0.0,0.007796067438635196,0.017769679554730636,0.0,0.0,0.0,0.07077763013600177,0.0,0.0
18,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/15/exclusive-prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/?utm_source=ground.news&utm_medium=referral,Individual,0.09555861313912478,0.03880064658652066,0.04931144656736154,0.040749368857371536,0.0,0.0,0.017350288542299905,0.006872185800995901,0.0,0.01963946535752331,0.020364919910826996,0.02229798498524278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007676642642990619,0.0,0.0,0.0,0.00740893461692938,0.0,0.0,0.0,0.0,0.0,0.04480567940855164,0.0,0.018187899384163573,0.0,0.08540608345902093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008376235087245233,0.17755925421577612,0.008122317558484896,0.0,0.0,0.0,0.0,0.0,0.00933563961898986,0.01692792426111069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039017333913577174,0.0,0.008290088797699956,0.0,0.008896087399122512,0.0,0.0,0.029577247831526488,0.0,0.009819732678761656,0.0,0.0,0.0,0.05580213241128517,0.08812535442361662,0.0,0.0,0.0,0.0,0.0,0.03991645504520779,0.03447455782488266,0.0,0.025933194751806266,0.019561407949059032,0.0,0.019330987656393413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008993995046919412,0.021931212251901113,0.0,0.025088976470786586,0.0,0.0,0.007803466782715435,0.0,0.0,0.029937341283905846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02640043375952298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009938767617072996
19,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/ohstarstaff/2024/02/16/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09379386452912562,0.07616817511321892,0.04148638041217319,0.0319974571141264,0.0,0.009026208997644516,0.01702986847149446,0.006745272277017621,0.0,0.019276769436640116,0.019988826506739475,0.021886192298892267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01506974528914277,0.0,0.0,0.0,0.00727210857229262,0.0,0.0,0.0,0.0,0.0,0.03518257694646669,0.007225874742214938,0.017852010560512725,0.0,0.08382882880746645,0.0,0.02578222715407685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00822154521951221,0.1394241133371025,0.015944633931300863,0.0,0.2489216087234124,0.0,0.0,0.0,0.00916323174805227,0.0166153042907217,0.0,0.0,0.0,0.012113100960088385,0.0,0.0,0.0,0.04595612779833486,0.0,0.008136989854528702,0.0,0.008731797050442214,0.01673189450541368,0.0,0.0,0.0,0.009638384718320058,0.0,0.009060091424940105,0.0,0.03651439659831483,0.08649788106861576,0.0,0.017090615554686484,0.0,0.009600076784819944,0.0,0.039179289589964465,0.0,0.0,0.0254542680712311,0.01920015356963989,0.0,0.018973988611766596,0.0,0.0,0.0,0.022450091648737597,0.0,0.010298093046688446,0.0,0.008827896568341851,0.0,0.0,0.012312820283658472,0.0,0.01034257390857472,0.007659354633055811,0.0,0.0,0.0,0.0,0.01003971426189247,0.0,0.0,0.0,0.009413092057379188,0.0,0.02591287824516383,0.008959169346158456,0.0,0.013376998485594349,0.0,0.0,0.010167125594080565,0.0,0.009755221354091988
20,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/02/15/in-unearthed-video-prominent-surgeon-admits-complications-of-trans-genital-surgery-can-be-pretty-bad/?utm_source=ground.news&utm_medium=referral,Independent,0.09083533586219557,0.03457763037303651,0.050222225586999354,0.029051404824252797,0.00762239487094056,0.01639030568482993,0.015461903778933228,0.01224845054846156,0.0,0.017501929313013323,0.02419790167440822,0.019871098827283253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02736450396240907,0.010047097520649357,0.0,0.0,0.019807664962818713,0.0,0.0,0.0,0.018005441626213616,0.0,0.06388653210701449,0.0,0.008104175026635563,0.0,0.11416588041398722,0.008929259812508762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074645756255268805,0.10548927748570078,0.007238294178512027,0.0,0.0,0.0,0.025149457258836674,0.00789915659397782,0.00831955970943662,0.0301710182472467,0.015191364708130654,0.0,0.0,0.010997830184237146,0.0,0.0,0.008579831914330597,0.06258732067657502,0.007927847830245903,0.014775610791295544,0.0,0.007927847830245903,0.03797841177032664,0.0,0.0,0.0,0.008750964656506661,0.0,0.0,0.0,0.024864347353620763,0.08835063265189613,0.021313595247442998,0.0,0.0,0.008716183790010837,0.0,0.035571995566553535,0.0,0.0,0.023110656687650243,0.008716183790010837,0.009598195084982287,0.008613512978939784,0.0,0.007814224230404836,0.0,0.02038307914603356,0.0,0.06544952877507307,0.0,0.008015099326136973,0.029316367802835395,0.028541470103496804,0.011179161059986613,0.010392076938774884,0.0,0.027816586967366674,0.0,0.0,0.017785997783276768,0.0,0.0,0.04306756489469892,0.11220361886103318,0.0,0.008546415017653118,0.0,0.01568469463842645,0.0,0.04635146186512206,0.0,0.0,0.0,0.0,0.0,0.008857043973747643
21,Right,Mixed Factuality,Star News Network,https://floridacapitalstar.com/news/prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/gastarnewsstaff/2024/02/16/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09090696454521507,0.05536783479324196,0.05361261716029919,0.038765751283598986,0.0,0.0,0.024758554151488515,0.013075316403969039,0.0,0.018683445921761348,0.019373586445884772,0.021212552839501884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02190886590902943,0.0,0.0,0.0,0.007048278898296959,0.0,0.0,0.0,0.0,0.0,0.051149528134997166,0.0070034681084573305,0.01730253998204102,0.0,0.1015608057963754,0.0,0.024988670864121768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007968492646392577,0.15765487600673034,0.015453870876906849,0.0,0.21287647155211656,0.0,0.0,0.0,0.008881194818250681,0.016103898540139175,0.0,0.0,0.0,0.011740269419962143,0.0,0.0,0.0,0.04454163501389046,0.0,0.007886539827780687,0.0,0.00846303933488179,0.0324338004029164,0.0,0.0,0.0,0.009341722960880674,0.0,0.008781229071627372,0.0,0.035390512733614446,0.07335610240754854,0.0,0.008282290052156513,0.0,0.009304594114873761,0.0,0.0379733824546233,0.0,0.0,0.024670806099019973,0.018609188229747522,0.0,0.01838998444802923,0.0,0.0,0.0,0.021759095819267268,0.0,0.009981125995591384,0.0,0.008556180986634519,0.010431817023728213,0.0,0.01193384154280758,0.0,0.02004847554439142,0.0074236058356484105,0.0,0.0,0.009493345613655824,0.0,0.01946139980545393,0.0,0.0,0.0,0.009123364627494284,0.0,0.025115300619328727,0.008683413293551783,0.0,0.012965265192519067,0.0,0.0,0.009854189616217608,0.0,0.009454963458636292
22,Right,Mixed Factuality,Star News Network,https://themichiganstar.com/news/prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/mistarstaff/2024/02/16/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09339570773083603,0.06320403309408638,0.04131026991197725,0.031861627279819775,0.0,0.0,0.016957576345139037,0.0067166384636344985,0.0,0.01919493917152852,0.019903973545371,0.02179328498244652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015005773924219411,0.0,0.0,0.0,0.0072412383284819574,0.0,0.0,0.0,0.0,0.0,0.035033226215873514,0.007195200761921605,0.01777622842483157,0.0,0.08347297378166162,0.0,0.025672781093100713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008186644598474494,0.1388322552358359,0.01587694864689705,0.0,0.2624452216964879,0.0,0.0,0.0,0.009124333649193605,0.01654477199746123,0.0,0.0,0.0,0.012061680608449822,0.0,0.0,0.0,0.045761043132639165,0.0,0.008102448172677135,0.0,0.008694730400354041,0.016660867284400457,0.0,0.0,0.0,0.00959746958576426,0.0,0.009021631158780106,0.0,0.03635939226712485,0.08613069586350654,0.0,0.017018065555769027,0.0,0.009559324270194734,0.0,0.03901297273565085,0.0,0.0,0.025346214203007134,0.019118648540389468,0.0,0.018893443657207246,0.0,0.0,0.0,0.022354790568469243,0.0,0.010254377439313248,0.0,0.008790421973911517,0.010717406952523332,0.0,0.012260552119566202,0.0,0.010298669479066616,0.0076268405221065275,0.0,0.0,0.009753243183912713,0.0,0.019994190955073477,0.0,0.0,0.0,0.009373133296596841,0.0,0.0258028775677383,0.00892113749620634,0.0,0.013320212864120195,0.0,0.0,0.010123965946115636,0.0,0.009713810247721109
23,Right,Mixed Factuality,Star News Network,https://arizonasuntimes.com/news/prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/azstarnewsstaff/2024/02/16/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09309080412103228,0.05039815561012759,0.05490054219116483,0.039697013066048045,0.0,0.008958550305753757,0.02535332387751035,0.013389422078624112,0.0,0.019132274554646667,0.019838994184639434,0.021722137695038196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02243517815224171,0.0,0.0,0.0,0.007217598273072062,0.0,0.0,0.0,0.0,0.0,0.05237828287765524,0.007171711002714521,0.017718195391546492,0.0,0.10400058044026086,0.0,0.025588968637269796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008159918129443935,0.16144218712493197,0.015825116083359347,0.0,0.0,0.0,0.0,0.0,0.009094545960505485,0.016490759229337622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04561164968000066,0.0,0.008075996574888328,0.0,0.008666345212750146,0.01660647550665286,0.0,0.0,0.0,0.009566137277323333,0.0,0.008992178757021371,0.0,0.036240691844783526,0.05365594370076331,0.0,0.008481253826656985,0.0,0.009528116492577513,0.0,0.03888560932136466,0.0,0.0,0.025263467871370265,0.019056232985155026,0.0,0.018831763315437063,0.0,0.0,0.0,0.022281810165982477,0.0,0.010220900561483406,0.0,0.008761724387516347,0.0,0.010400058044026087,0.012220525798332936,0.0,0.020530096007110414,0.007601941613333443,0.0,0.0,0.0,0.0,0.009964458533369686,0.0,0.0,0.0,0.009342533365971116,0.0,0.025718640393409032,0.008892013170343443,0.0,0.01327672712923686,0.0,0.0,0.010090914815207169,0.0,0.009682098128594451
24,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/lgbtq/4473020-house-democrats-question-johnsons-invitation-of-far-right-preacher-known-for-anti-lgbtq-views/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
