,bias,factuality,owner,source,owner_type,transgender,state,gender,sex,school,lgbtq,board,people,marriage,new,greece,trans,woman,member,policy,say,wednesday,said,year,alberta,public,minister,orthodox,child,youth,government,right,prime,university,department,utah,student,record,surgery,education,girl,change,country,according,day,court,church,mother,legal,official,parliament,social,christian,house,couple,alabama,post,proposed,senate,sunak,gov,law,group,legalize,ghey,conservative,game,survey,health,vote
296,Lean Left,High Factuality,Independent Media,https://apnews.com/article/lgbtq-catholics-outreach-jesuits-pope-francis-8756a79c5fd0323cd019990f6655b749?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.15282480227633205,0.17388129436879504,0.0,0.0,0.0,0.0,0.18588483215552348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Lean Left,Mixed Factuality,Jeff Bezos,https://www.washingtonpost.com/national/2024/02/06/lgbtq-catholics-outreach-jesuits-pope-francis/2780ce02-c4f0-11ee-bbc9-9b5ca9b20779_story.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.23239363691375195,0.26441327446685725,0.0,0.0,0.0,0.0,0.28266650143354766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.08252139907926237,0.09389135448761021,0.0,0.09178269748186507,0.0,0.0,0.10037295117419091,0.0986159601379663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986159601379663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11532621791533212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.08252139907926237,0.09389135448761021,0.0,0.09178269748186507,0.0,0.0,0.10037295117419091,0.0986159601379663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986159601379663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11532621791533212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/faith/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.1541424640368862,0.17538050607430827,0.0,0.0,0.0,0.0,0.18748753885986771,0.18420563949029628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Lean Right,High Factuality,Leon Cooperman,https://nationalpost.com/pmn/news-pmn/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.13531967615781668,0.15396427866035822,0.0,0.15050647515327914,0.0,0.0,0.1645928862021575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Right,Low Factuality,Falun Gong,https://www.theepochtimes.com/us/new-york-school-district-sued-for-treating-girl-as-boy-without-mothers-knowledge-5578207?utm_source=ground.news&utm_medium=referral,Other,0.0,0.0,0.0,0.0,0.3260864367435982,0.0,0.0,0.0,0.0,0.16991321492775266,0.0,0.0,0.0,0.0,0.0,0.0,0.08284109200136323,0.0,0.08495660746387633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206264083058508,0.0,0.2013436015137817,0.09935231794142715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/mom-sues-school-district-for-socially-transitioning-12-year-old-girl-without-parental-consent/ohstarstaff/2024/02/05/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.14397883731083447,0.0,0.0,0.0,0.0,0.3000910724573279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16912065272706875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671870522331102,0.0,0.0,0.157049026150471,0.0,0.0,0.0,0.35560163661421446,0.0,0.0,0.0,0.16912065272706875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18560844876189675,0.0
304,Lean Right,High Factuality,,https://thenationaldesk.com/news/americas-news-now/ny-school-district-socially-transitioned-student-without-parental-consent-lawsuit-says-new-york-state-education-department-nysed-skaneateles-syracuse-lgbt-transgender-gender-identity-crisis-in-the-classroom?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20504622404005513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Right,Mixed Factuality," Christian Broadcasting System,",https://www2.cbn.com/news/us/mom-sues-ny-school-district-treating-12-year-old-daughter-boy-without-parental-consent?utm_source=ground.news&utm_medium=referral,Other,0.0,0.0,0.0,0.0,0.33860215860223114,0.0,0.0,0.0,0.0,0.17643475737330372,0.0,0.0,0.18122212818462755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20633123936739672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Lean Right,Mixed Factuality,,https://www.christianpost.com/news/mom-sues-new-york-school-district-for-treating-daughter-as-a-boy.html?utm_source=ground.news&utm_medium=referral,,0.08399447351279851,0.0,0.0,0.0,0.27677529540669726,0.0,0.0,0.0,0.0,0.14421875599845427,0.0,0.14813197963528912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708962057537013,0.0,0.1686563073409919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/01/31/exclusive-school-district-lied-mother-socially-transitioned-12-year-old-girl-without-parental-consent-lawsuit-claims/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.1951294588472019,0.0,0.0,0.0,0.0,0.4067028854182061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22658273700374415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/stage/2024/feb/06/plays-opening-in-london-susan-smith-blackburn-prize-april-de-angelis-rhianna-ilube?utm_source=ground.news&utm_medium=referral,Independent,0.09799929315879576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841325360884357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841325360884357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Right,Low Factuality,,https://www.westernjournal.com/former-wwe-superstar-left-mens-division-now-re-entering-ring-train-transgender/?utm_source=ground.news&utm_medium=referral,,0.12495328423279223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11018330481298931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386490649190159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12091001607022991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Right,Mixed Factuality,,https://www.outkick.com/analysis/caitlyn-jenner-riley-gaines-media-left-transgender?utm_source=ground.news&utm_medium=referral,,0.044377498516272165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/?utm_source=ground.news&utm_medium=referral,Individual,0.1385573087658118,0.0,0.19907643147762086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24900762151836994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/culture/2024/feb/05/flemish-film-awards-under-fire-after-men-win-most-prestigious-gender-neutral-categories?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.06626091749447946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08133269287918628,0.0,0.0,0.08288009455694942,0.0,0.0,0.07918411552940757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Lean Right,Mixed Factuality,DPG Media,https://www.hln.be/film/verontwaardiging-troef-nadat-geen-enkele-vrouw-wint-op-de-ensors-moeten-genderneutrale-awards-herbekeken-worden~a71d02781/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.08017785972563335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841519688161154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,,,Government of Slovenia,https://www.rtvslo.si/kultura/film-in-tv/flamske-filmske-nagrade-na-udaru-ker-so-moski-zmagali-v-vseh-spolno-nevtralnih-kategorijah/697384?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.10879582125075424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26002962846852373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,,,,https://www.bpr.org/bpr-news/2024-02-05/lgtbq-advocacy-group-files-a-federal-civil-rights-complaint-against-north-carolinas-dont-say-gay-rules?utm_source=ground.news&utm_medium=referral,,0.12217210527767457,0.0,0.0,0.0,0.20128836526092464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21546174473294719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392610990648867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Center,High Factuality,Bell Media,https://edmonton.ctvnews.ca/hundreds-rally-in-support-of-trans-youth-say-new-policies-push-alberta-backwards-1.6754955?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19441563481576907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21334264360445482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22739124831411028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Lean Left,High Factuality,Corus Entertainment,https://globalnews.ca/news/10271786/albertans-rally-in-support-of-trans-rights-at-the-legislature-sunday/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491445201977618,0.0,0.0,0.0,0.2666876098023718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926505357745872,0.0,0.0,0.0,0.0,0.0,0.0,0.2771855747762365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Lean Left,High Factuality,Glacier Media,https://www.coastreporter.net/indigenous-news/opponents-of-albertas-proposals-for-transgender-youth-protest-in-weekend-rallies-8208078?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09010807602754821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589138799834729,0.0,0.0,0.16352549091171265,0.0,0.0,0.0,0.0,0.174384674839769,0.0,0.0,0.0,0.0,0.174384674839769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Lean Left,High Factuality,,https://www.thereminder.ca/health/opponents-of-albertas-proposals-for-transgender-youth-protest-in-weekend-rallies-8208051?utm_source=ground.news&utm_medium=referral,,0.09010807602754821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589138799834729,0.0,0.0,0.16352549091171265,0.0,0.0,0.0,0.0,0.174384674839769,0.0,0.0,0.0,0.0,0.174384674839769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Center,High Factuality,The Woodbridge Company,https://www.theglobeandmail.com/canada/alberta/article-opponents-of-albertas-proposals-for-transgender-youth-rally-over/?utm_source=ground.news&utm_medium=referral,Private Equity,0.0,0.0,0.1344180942278179,0.0,0.1541394982241987,0.0,0.0,0.0,0.0,0.16063432721807863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1810555845399767,0.17325668368081973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18548035785434455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18785346103731543,0.0,0.0,0.0,0.0
321,,,,https://www.airdriecityview.com/alberta-news/opponents-of-albertas-proposals-for-transgender-youth-protest-in-weekend-rallies-8208038?utm_source=ground.news&utm_medium=referral,,0.09010807602754821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589138799834729,0.0,0.0,0.16352549091171265,0.0,0.0,0.0,0.0,0.174384674839769,0.0,0.0,0.0,0.0,0.174384674839769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Lean Right,Mixed Factuality,,https://www.christianpost.com/voices/when-the-government-comes-for-your-children.html?utm_source=ground.news&utm_medium=referral,,0.10851780519468524,0.0,0.0,0.0,0.0,0.17341459433100456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950222677144682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21001272036276863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Lean Right,Mixed Factuality,Jang Media Group,https://www.thenews.com.pk/print/1154704-transgender-suffocated-to-death?utm_source=ground.news&utm_medium=referral,Independent,0.05677371062747023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Right,Low Factuality,Falun Gong,https://www.theepochtimes.com/us/maine-child-transgender-bill-killed-in-committee-5576294?utm_source=ground.news&utm_medium=referral,Other,0.05200064322582731,0.07516788698576568,0.0,0.0,0.0,0.0,0.0,0.08567524021668874,0.0,0.0,0.0,0.0,0.0,0.0983817695612841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10063598802866892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20367547930871369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10880813932657968
325,Center,High Factuality,Bell Media,https://calgary.ctvnews.ca/hundreds-of-albertans-protest-uninformed-provincial-gender-policies-1.6755037?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.12930744280122353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Lean Left,High Factuality,Government of Canada,https://www.cbc.ca/news/canada/calgary/alberta-transgender-support-rallies-1.7104366?utm_source=ground.news&utm_medium=referral,Government,0.10307562645655688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18705862071883156,0.0,0.0,0.1852418815657329,0.0,0.0,0.0,0.0,0.0,0.0,0.19948056152077678,0.1908880117434127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19948056152077678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lean Left,High Factuality,Corus Entertainment,https://globalnews.ca/news/10270912/alberta-trans-policy-statement-rallies/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20066837856049935,0.0,0.0,0.0,0.0,0.2120946205248412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Center,High Factuality,,https://edmontonjournal.com/news/politics/were-terrified-hundreds-rally-in-support-of-alberta-trans-community-opposition-to-coming-government-gender-policies?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.15410585958146614,0.0,0.0,0.0,0.16557910937969175,0.0,0.0,0.0,0.0,0.17500733609674865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18662899117228557,0.0,0.17859001792937096,0.17676668197814138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198918502917543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Lean Right,High Factuality,Leon Cooperman,https://calgaryherald.com/news/the-community-feels-very-scared-hundreds-rally-in-calgary-against-proposed-transgender-policies?utm_source=ground.news&utm_medium=referral,Individual,0.11066261621271661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21416353778625694,0.0,0.0,0.2028461802069619,0.0,0.0,0.0,0.0,0.0,0.0,0.21939742830289002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Center,High Factuality,Rogers Communications,https://calgary.citynews.ca/2024/02/03/trans-calgarian-alberta-gender-policy/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.12013706288876844,0.0,0.1726105824451448,0.0,0.0,0.0,0.0,0.0,0.0,0.20627568736991045,0.0,0.0,0.21187276030215055,0.0,0.218021214653069,0.2159037625124285,0.0,0.0,0.0,0.23249927832947873,0.0,0.0,0.0,0.0,0.0,0.0,0.22021297835058662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24780934668405877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/education/4446672-final-title-ix-ruling-sent-to-white-house/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.058851875906469585,0.0,0.0,0.09620767962679433,0.19392639370219325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10787634193189867,0.0,0.0,0.11525515157006434,0.0,0.11525515157006434,0.0,0.0,0.11259287378210932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11525515157006434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23948152475462134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
